"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"284",1.74947014990405e-11,0.142739197289349,0.889,0.787,1.57942165133338e-07
"8250",1.74958140252953e-11,-0.130980092320533,0.318,0.329,1.57952209020366e-07
"1577",1.75893308726225e-11,-0.0210697823391387,0.648,0.546,1.58796479118036e-07
"4794",1.77425416140018e-11,0.107940075206466,0.334,0.204,1.60179665691209e-07
"351",1.7904503457016e-11,0.0257076391840982,0.728,0.6,1.6164185720994e-07
"7882",1.79789116369071e-11,-0.0646494168086682,0.719,0.643,1.62313614257997e-07
"7154",1.81533658098778e-11,-0.13925534331084,0.554,0.552,1.63888586531576e-07
"1203",1.83826315807186e-11,-0.0183282080242874,0.398,0.317,1.65958397910727e-07
"6577",1.87291259873623e-11,0.0367805954622394,0.367,0.257,1.69086549413907e-07
"3793",1.89245956413987e-11,-0.120319449421108,0.35,0.364,1.70851249450547e-07
"484",1.91002314204136e-11,0.0862635075249298,0.533,0.396,1.72436889263494e-07
"5819",1.975016884186e-11,-0.0989832825150645,0.226,0.215,1.78304524304312e-07
"7516",1.98679091841206e-11,0.0994640999059239,0.349,0.219,1.79367484114241e-07
"8815",2.00397276746896e-11,-0.039540034553788,0.578,0.456,1.80918661447098e-07
"3999",2.02145493672777e-11,-0.292630094630167,0.166,0.197,1.82496951687783e-07
"3764",2.03040489023484e-11,-0.130971591384957,0.14,0.184,1.83304953490402e-07
"5932",2.03488319341728e-11,0.0624751670263164,0.842,0.722,1.83709254701712e-07
"2753",2.03563934039959e-11,0.0590105701133495,0.282,0.183,1.83777519651275e-07
"5059",2.04503432387834e-11,-0.153064028574214,0.187,0.24,1.84625698759736e-07
"4686",2.05031727684223e-11,0.0680267365284566,0.991,0.94,1.85102643753317e-07
"347",2.06792327067407e-11,-0.128461469418724,0.463,0.455,1.86692112876455e-07
"4239",2.07694061166198e-11,-0.154933603753575,0.133,0.219,1.87506198420844e-07
"4813",2.07921694227067e-11,-0.12443738347142,0.268,0.296,1.87711705548196e-07
"8975",2.08352761555446e-11,-0.0712408298452855,0.124,0.105,1.88100873132257e-07
"893",2.10447436001264e-11,0.0656130398042553,0.1,0.031,1.89991945221941e-07
"7688",2.12036560111512e-11,0.0689682810655317,0.959,0.878,1.91426606468673e-07
"4705",2.16610246690752e-11,-0.134308303714864,0.482,0.469,1.95555730712411e-07
"70",2.1887606546528e-11,0.07817316393493,0.196,0.097,1.97601311902055e-07
"1735",2.18959838903649e-11,-0.100996053108648,0.129,0.16,1.97676942562214e-07
"5016",2.19535060842842e-11,0.0870116168872448,0.401,0.272,1.98196252928918e-07
"3957",2.19832798866976e-11,-0.0182219082714481,0.182,0.131,1.98465050817106e-07
"4694",2.24984862149118e-11,0.0956175974075796,0.185,0.084,2.03116333548224e-07
"5792",2.27041824083239e-11,0.0352228516822759,0.234,0.153,2.04973358782348e-07
"4069",2.30210599716311e-11,-0.159885896405145,0.154,0.232,2.07834129423885e-07
"983",2.3996822412652e-11,-0.112073355112226,0.188,0.191,2.16643312741422e-07
"2544",2.40627088553267e-11,-0.0299418728035037,1,0.971,2.17238135545889e-07
"1928",2.41671039124834e-11,-0.128577683487029,0.243,0.233,2.181806141219e-07
"4814",2.43370571369562e-11,-0.165832674812001,0.178,0.265,2.1971495183244e-07
"5251",2.43650820584228e-11,-0.0700277116413632,0.23,0.221,2.19967960823441e-07
"7418",2.45659656882893e-11,-0.158566153483165,0.327,0.353,2.21781538233876e-07
"3607",2.45674691236522e-11,0.0950855263222847,0.366,0.239,2.21795111248332e-07
"4084",2.48368822757288e-11,-0.0615617342934749,0.288,0.263,2.2422737318528e-07
"4777",2.50165146208703e-11,-0.0500761875833022,0.463,0.396,2.25849093997217e-07
"3160",2.54180236662302e-11,-0.141106236080324,0.339,0.364,2.29473917658726e-07
"1803",2.54247989628653e-11,-0.0429675368876764,0.561,0.471,2.29535085036748e-07
"4938",2.55238123209399e-11,-0.147862927569553,0.118,0.169,2.30428977633446e-07
"2832",2.55606226374615e-11,-0.154177000739863,0.143,0.221,2.30761301171002e-07
"1917",2.57195348532493e-11,0.119953297086252,0.599,0.448,2.32195960655134e-07
"5754",2.57360095850196e-11,0.0264687855199225,0.471,0.355,2.32344694533557e-07
"5769",2.57695287887546e-11,0.124678626403069,0.458,0.31,2.32647305904876e-07
"8239",2.59250390882048e-11,-0.145427866237035,0.244,0.281,2.34051252888313e-07
"7580",2.6068440595887e-11,0.0782700815140295,0.34,0.225,2.35345881699668e-07
"4682",2.64521636097685e-11,-0.0108258872117913,0.175,0.133,2.3881013306899e-07
"5371",2.70102462783932e-11,-0.159112661003252,0.831,0.768,2.43848503401334e-07
"3543",2.70465565334257e-11,-0.0908217047145945,0.455,0.406,2.44176312383767e-07
"5340",2.70792293921037e-11,-0.109993727110194,0.316,0.316,2.44471282951912e-07
"7998",2.71614462305902e-11,0.0189619724922066,0.169,0.104,2.45213536569769e-07
"4236",2.74489490615013e-11,-0.100665126242817,0.311,0.302,2.47809112127234e-07
"6375",2.75010632919843e-11,-0.0485915403472566,0.229,0.191,2.48279599400034e-07
"6172",2.78227926218533e-11,-0.114173678139006,0.166,0.183,2.51184171790091e-07
"3013",2.81600191455821e-11,-0.141878898218431,0.146,0.213,2.54228652846315e-07
"8566",2.8228584905969e-11,-0.0730202987247187,0.186,0.178,2.54847664531088e-07
"1281",2.88233184235829e-11,-0.162986114249927,0.286,0.292,2.60216918728107e-07
"7716",2.88330066054115e-11,-0.1496710689377,0.11,0.176,2.60304383633655e-07
"2176",2.9409699561459e-11,0.0100433040901982,0.243,0.17,2.65510767640852e-07
"7137",2.94832239837031e-11,-0.0383813689702663,0.224,0.183,2.66174546124872e-07
"2695",2.97092940727519e-11,0.133950581051683,0.354,0.216,2.68215506888804e-07
"8496",3.00476636225875e-11,-0.131083991739463,0.079,0.143,2.7127030718472e-07
"4799",3.00497357644086e-11,-0.144560246304686,0.297,0.336,2.71289014481081e-07
"4815",3.03829019366319e-11,-0.186860606203079,0.847,0.812,2.74296838683913e-07
"3090",3.09816779153977e-11,-0.121081382931366,0.183,0.202,2.7970258822021e-07
"4484",3.11865999182093e-11,-0.158830463243907,0.276,0.309,2.81552624061594e-07
"3924",3.1251230928688e-11,-0.1119769774522,0.861,0.808,2.82136112824195e-07
"5369",3.13404565297668e-11,-0.0782904372991468,0.087,0.11,2.82941641550734e-07
"8874",3.14680024180409e-11,0.011264547323788,0.28,0.197,2.84093125830073e-07
"3897",3.15545698894471e-11,-0.128671337553666,0.102,0.115,2.84874656961928e-07
"2489",3.18837910129380e-11,0.0532202766241656,0.174,0.091,2.87846865264805e-07
"1641",3.19416074232658e-11,0.0560182413443229,0.228,0.133,2.88368831817244e-07
"5677",3.24750261851149e-11,0.0299695308753383,0.209,0.124,2.93184536399217e-07
"2973",3.25259397425605e-11,0.0348096535420737,0.402,0.296,2.93644183995836e-07
"1266",3.30770461367009e-11,-0.0455857620623815,0.639,0.549,2.98619572522136e-07
"1088",3.30866627772286e-11,-0.0830447114475819,0.225,0.201,2.98706391552819e-07
"7251",3.3289955824299e-11,-0.145868373225084,0.279,0.32,3.00541721181771e-07
"7923",3.36985531560488e-11,0.0491418521457521,0.21,0.124,3.04230537892808e-07
"3373",3.39722409686784e-11,-0.248420695127308,0.889,0.881,3.06701391465228e-07
"8762",3.40657836034146e-11,-0.163342426357297,0.112,0.199,3.07545894371627e-07
"6360",3.41622706481259e-11,-0.140134521113891,0.19,0.257,3.08416979411281e-07
"1483",3.43371305040132e-11,-0.13032088186649,0.221,0.267,3.09995614190231e-07
"1291",3.4394906127029e-11,-0.0458283508033128,0.167,0.138,3.10517212514818e-07
"27",3.50337804967344e-11,-0.108248711724145,0.073,0.121,3.16284970324518e-07
"6122",3.50519194264382e-11,-0.215446626763502,0.358,0.361,3.16448728581884e-07
"3382",3.52281710601296e-11,-0.107398805453482,0.299,0.284,3.1803992833085e-07
"1629",3.52869025875926e-11,-0.00388068847625284,0.311,0.239,3.18570156560786e-07
"4673",3.5305774449059e-11,0.0723761676562754,0.188,0.097,3.18740531726105e-07
"8777",3.60061094340337e-11,-0.165000919246881,0.781,0.756,3.25063155970456e-07
"444",3.61634981948408e-11,-0.00589795565695989,0.347,0.263,3.26484061703023e-07
"3244",3.64294979767061e-11,-0.0687894815008163,0.404,0.367,3.28885507733703e-07
"534",3.76763396585698e-11,-0.133859134795034,0.105,0.162,3.40141994437568e-07
"8831",3.79040761216886e-11,-0.19858679039819,0.218,0.33,3.42197999226605e-07
"2608",3.79053642645495e-11,-0.0520010561235623,0.183,0.157,3.42209628580353e-07
"1511",3.81322372889602e-11,-0.178334478606667,0.153,0.222,3.44257838244732e-07
"1508",3.87421772076852e-11,-0.0966740047472203,0.463,0.417,3.49764375830982e-07
"2641",3.88743830436723e-11,-0.14053651333908,0.099,0.17,3.50957930118273e-07
"8658",3.93459581953787e-11,-0.114088031987513,0.277,0.272,3.55215310587878e-07
"5245",3.95869284714146e-11,-0.150287979670738,0.238,0.281,3.57390790239931e-07
"5396",3.99586925894465e-11,-0.178990229568659,0.367,0.437,3.60747076697523e-07
"3799",4.00874844776694e-11,-0.0671387566188633,0.487,0.449,3.61909809864399e-07
"7353",4.01491544523081e-11,-0.0556203812523517,0.551,0.48,3.62466566395438e-07
"6987",4.06400632022908e-11,-0.130598756242424,0.203,0.254,3.66898490590281e-07
"6110",4.09892915177449e-11,-0.164356741761035,0.182,0.216,3.70051323822201e-07
"5892",4.15685604549223e-11,-0.140953241063107,0.239,0.261,3.75280963787038e-07
"4871",4.16749515171965e-11,-0.0991771410554082,0.227,0.216,3.7624146229725e-07
"7387",4.26584060363988e-11,0.0521229095612415,0.632,0.503,3.85120089696608e-07
"2924",4.28104408042127e-11,-0.213142427846219,0.173,0.211,3.86492659580432e-07
"1830",4.3134955296094e-11,-0.159491075354537,0.106,0.169,3.89422376413136e-07
"2490",4.31860437384231e-11,-0.0170512711077914,0.295,0.236,3.89883602870484e-07
"1903",4.36172924311493e-11,-0.0766785257466129,0.42,0.376,3.93776916068415e-07
"1994",4.36740246796322e-11,-0.016773725152524,0.415,0.336,3.9428909480772e-07
"24",4.36775708233674e-11,-0.12363523640857,0.051,0.118,3.94321109393361e-07
"7404",4.38043236090147e-11,0.0487316098406368,0.206,0.118,3.95465433542184e-07
"3874",4.4986267091461e-11,-0.0544184268358452,0.753,0.666,4.0613601930171e-07
"3205",4.51335833437534e-11,0.0160387116509539,0.182,0.118,4.07465990427406e-07
"1275",4.53221512075542e-11,-0.110031404745459,0.174,0.202,4.09168381101799e-07
"1805",4.54640719435447e-11,-0.0165044597182381,0.289,0.199,4.10449641506321e-07
"3294",4.56432521275987e-11,-0.21158160592264,0.619,0.56,4.12067280207961e-07
"4278",4.59647709797553e-11,-0.0910225079571682,0.107,0.124,4.14969952405231e-07
"1027",4.60539460458109e-11,-0.130683812935241,0.087,0.124,4.15775024901581e-07
"3142",4.66892557112986e-11,0.00900616966702522,0.191,0.128,4.21510600561604e-07
"3865",4.68579965809582e-11,0.0737269827705543,0.262,0.157,4.2303399313289e-07
"1619",4.69925334570625e-11,-0.0430984788554989,0.518,0.441,4.24248592050361e-07
"79",4.81520584800159e-11,0.105711950562902,0.19,0.084,4.34716783957583e-07
"212",4.81823972006603e-11,-0.189794748863496,0.827,0.781,4.34990681927561e-07
"1284",4.83886421630459e-11,-0.128756652116666,0.063,0.107,4.36852661447979e-07
"1855",4.87378246777191e-11,-0.0616002082943414,0.303,0.271,4.40005081190448e-07
"5258",4.92827449966759e-11,0.00177107531441978,0.855,0.754,4.4492462182999e-07
"3253",4.93965125195147e-11,0.029744293620418,0.2,0.126,4.45951715026179e-07
"7524",5.07988331531234e-11,-0.111210247207299,0.555,0.513,4.58611865706398e-07
"6555",5.09473486555539e-11,0.101111219397189,0.311,0.187,4.5995266366234e-07
"7222",5.12284404743042e-11,-0.040283707909272,0.206,0.18,4.62490360602019e-07
"4664",5.14274234330936e-11,0.144956543067721,0.548,0.396,4.64286778753969e-07
"6091",5.23438074076003e-11,0.0711647082606211,0.237,0.133,4.72559893275815e-07
"5219",5.25850268335246e-11,-0.152571099419444,0.32,0.35,4.7473762225306e-07
"4793",5.26700345494663e-11,-0.0977389113829383,0.428,0.404,4.75505071912582e-07
"5178",5.28459614169345e-11,-0.181445484375486,0.182,0.253,4.77093339672085e-07
"1036",5.36317786628413e-11,-0.162408798047665,0.257,0.272,4.84187697768131e-07
"1868",5.39952802207063e-11,-0.111988614019768,0.102,0.16,4.87469389832536e-07
"4027",5.41278000701044e-11,-0.136446700124254,0.087,0.149,4.88665779032903e-07
"4898",5.51039989202633e-11,-0.13588535780271,0.244,0.284,4.97478902252137e-07
"4365",5.51074218670512e-11,-0.144644512695326,0.196,0.263,4.97509804615738e-07
"830",5.51331362257121e-11,0.0787666614305397,0.272,0.164,4.97741953845729e-07
"6284",5.58893069381849e-11,0.125818370511857,0.471,0.324,5.04568663037933e-07
"4002",5.62724560822612e-11,-0.129016538942248,0.582,0.574,5.08027733510655e-07
"6376",5.64727759324589e-11,-0.0556531433317222,0.206,0.187,5.09836221118239e-07
"3691",5.79836890611095e-11,0.0653123156439752,0.209,0.114,5.23476744843696e-07
"549",6.01775336648714e-11,-0.144612009340281,0.282,0.316,5.43282773926459e-07
"7386",6.13083492056881e-11,-0.0312535474143301,0.235,0.17,5.53491776628953e-07
"3955",6.20834865692851e-11,0.118303737208721,0.388,0.254,5.60489716747506e-07
"3130",6.33515108379576e-11,-0.165622423202439,0.054,0.129,5.71937439845081e-07
"1812",6.35038150395162e-11,0.0576299306613469,0.209,0.112,5.73312442176752e-07
"7293",6.43713197934422e-11,-0.0939101210627136,0.187,0.191,5.81144275095196e-07
"5736",6.51289891524934e-11,-0.0794910116696725,0.519,0.458,5.87984514068711e-07
"5586",6.5697713947249e-11,0.040863306271868,0.311,0.211,5.93118961515764e-07
"4326",6.58848309159447e-11,0.0138638819738994,0.244,0.169,5.94808253509149e-07
"987",6.65255997196285e-11,0.0149220017321328,0.334,0.254,6.00593114268806e-07
"4101",6.69323307952733e-11,0.003070946943589,0.48,0.376,6.04265082419728e-07
"828",6.72392351769742e-11,0.0056197457384547,0.564,0.451,6.07035815177723e-07
"5088",6.728947246855e-11,-0.0140946170533907,0.719,0.621,6.07489357446069e-07
"3140",6.78543883837167e-11,-0.274016322290895,0.57,0.631,6.12589418328194e-07
"2909",6.8487380146152e-11,-0.137166007393707,0.234,0.246,6.1830406795946e-07
"531",6.8712121295973e-11,-0.159249417462698,0.233,0.264,6.20333031060044e-07
"7177",6.87445224352676e-11,0.0913704582773658,0.25,0.139,6.20625548545596e-07
"8450",6.90698314527701e-11,-0.0843164563569458,0.407,0.374,6.23562438355609e-07
"4235",6.92133179618098e-11,0.097999809051062,0.392,0.263,6.24857834559219e-07
"8438",6.97032107000075e-11,0.116557813215045,0.553,0.404,6.29280586199668e-07
"3464",7.08612152709999e-11,-0.170931451918129,0.335,0.385,6.39735051466587e-07
"2518",7.10002820354957e-11,-0.0419153442054398,0.169,0.152,6.40990546216455e-07
"763",7.11896977996489e-11,0.0369130262802655,0.524,0.409,6.4270059173523e-07
"311",7.2521994616219e-11,-0.11568118021628,0.058,0.132,6.54728567395225e-07
"5192",7.25609598199275e-11,-0.0371888324001697,0.174,0.138,6.55080345254305e-07
"8144",7.30257188204654e-11,-0.0464623930065245,0.476,0.41,6.59276189511161e-07
"4738",7.41557448799283e-11,-0.118596641575886,0.076,0.14,6.69478064775993e-07
"7281",7.46705783316083e-11,0.00618781925642198,0.567,0.455,6.7412598117776e-07
"3201",7.47602680927194e-11,0.00471684025891411,0.142,0.09,6.74935700341071e-07
"3977",7.48270457184177e-11,-0.149722454002237,0.094,0.178,6.75538568745875e-07
"4128",7.49966758121177e-11,-0.136584038682258,0.244,0.281,6.77069989231799e-07
"5622",7.53915815493107e-11,-0.0113863535447551,0.231,0.174,6.80635198227177e-07
"8072",7.57294357792393e-11,-0.000251606265427695,0.244,0.184,6.83685346214972e-07
"8431",7.60554373024768e-11,-0.0787247771651403,0.183,0.171,6.86628487966761e-07
"4986",7.60675509837464e-11,0.0525703875530915,0.422,0.309,6.86737850281263e-07
"4369",7.70968122415191e-11,-0.127671733894696,0.079,0.153,6.96030020916434e-07
"6004",7.72109458029236e-11,-0.112397545785879,0.169,0.202,6.97060418708794e-07
"1622",7.9121265156107e-11,0.0598279405719179,0.664,0.524,7.14306781829334e-07
"7611",7.92580298505533e-11,0.120133957650963,0.3,0.173,7.15541493490795e-07
"4504",8.10858279643685e-11,-0.116575118119364,0.037,0.101,7.32042854862319e-07
"2034",8.16725330209217e-11,0.00900928552193042,0.318,0.242,7.37339628112881e-07
"6431",8.18513593914932e-11,0.0394764611393181,0.782,0.664,7.38954072586401e-07
"3194",8.2497116107869e-11,-0.0581294114912446,0.207,0.185,7.44783964221842e-07
"7016",8.25132555225396e-11,-0.153191319965045,0.226,0.264,7.44929670857487e-07
"3590",8.32607070141406e-11,-0.179701602169531,0.268,0.36,7.51677662923661e-07
"7336",8.34343053476522e-11,0.11143906452381,0.222,0.11,7.53244908678604e-07
"671",8.34507104895215e-11,-0.164758897225913,0.158,0.222,7.533930142994e-07
"6040",8.35100478792005e-11,-0.00493975321629186,0.34,0.264,7.53928712253422e-07
"1532",8.39179045103566e-11,0.00828435030794322,0.336,0.235,7.57610841919499e-07
"6920",8.43224227551547e-11,-0.146530594958769,0.086,0.135,7.61262832633536e-07
"2504",8.44464388713492e-11,0.119488093841632,0.71,0.566,7.6238245013054e-07
"3790",8.50510700782261e-11,-0.121140183571703,0.107,0.152,7.67841060666225e-07
"684",8.54422534850828e-11,-0.106539586950936,0.744,0.677,7.71372664463327e-07
"2069",8.66522935844033e-11,-0.109638899067707,0.066,0.136,7.82296906479993e-07
"375",8.7380628096185e-11,0.0505401163912786,0.25,0.159,7.88872310452358e-07
"5264",8.78874205315858e-11,-0.09159705712057,0.151,0.14,7.93447632559157e-07
"6076",8.8114504585746e-11,-0.00247067636910647,0.941,0.864,7.95497747400115e-07
"8108",8.91844817331445e-11,-0.136880682595791,0.132,0.194,8.05157501086828e-07
"337",9.02358554958652e-11,-0.0969033576136129,0.307,0.281,8.14649303416671e-07
"8409",9.13019103668467e-11,-0.0500626014294293,0.239,0.215,8.24273646791892e-07
"6611",9.2986117659443e-11,0.147356084626822,0.574,0.421,8.39478670229451e-07
"3768",9.37169835658236e-11,0.114419962838346,0.32,0.191,8.46076927632255e-07
"4172",9.41912209588303e-11,-0.172133899667781,0.358,0.431,8.5035834281632e-07
"7447",9.4222256251974e-11,-0.102485598607498,0.146,0.157,8.50638529442821e-07
"5776",9.45847075188347e-11,-0.0807593758933167,0.828,0.728,8.5391073948004e-07
"7452",9.50324540036524e-11,-0.134747247644512,0.142,0.18,8.57952994744974e-07
"8907",9.65112367844966e-11,-0.00935613815406761,0.14,0.094,8.71303445690436e-07
"255",9.71332154744252e-11,0.142545327895071,0.559,0.409,8.76918669303111e-07
"4335",9.72483864870114e-11,0.0594099303822689,0.214,0.124,8.77958433204739e-07
"5285",9.78257290522512e-11,-0.0428521947594051,0.165,0.149,8.83170681883724e-07
"7871",9.79771279514853e-11,-0.0798477158457456,0.709,0.652,8.84537511146009e-07
"6353",1.0045714889017e-10,-0.155189663511925,0.193,0.257,9.06927140180452e-07
"5557",1.00461494291126e-10,-0.000172826735460874,0.366,0.284,9.06966370460285e-07
"5918",1.00907341921924e-10,-0.111497443509054,0.062,0.135,9.10991482871126e-07
"1165",1.01096078232537e-10,-0.133735303428768,0.161,0.197,9.12695394283342e-07
"3120",1.01150912959775e-10,-0.127556248596733,0.306,0.306,9.13190442200851e-07
"6090",1.02332940230385e-10,0.00652236246760254,0.214,0.149,9.23861784399918e-07
"499",1.025728074723e-10,-0.0296183194803479,0.398,0.317,9.26027305859924e-07
"91",1.03914838803219e-10,-0.133502014693969,0.363,0.4,9.38143164715459e-07
"6465",1.04450198248745e-10,0.0951466395711738,0.858,0.739,9.4297638978967e-07
"2606",1.04879278452219e-10,0.0497466324365193,0.282,0.184,9.46850125866635e-07
"5136",1.05023608312567e-10,-0.00874238077385669,0.83,0.732,9.48153135845851e-07
"4561",1.05989511231466e-10,-0.00197222976255745,0.41,0.322,9.56873307397675e-07
"1441",1.06360187369494e-10,0.0150901135807683,0.451,0.34,9.60219771571794e-07
"3470",1.06947373269341e-10,0.0683295305161748,0.198,0.107,9.65520885875612e-07
"7612",1.08405950601402e-10,0.0294786844414264,0.38,0.282,9.78688922029457e-07
"11",1.10162936784996e-10,-0.125456567040451,0.497,0.472,9.94550993294944e-07
