sortid,genelist,drdist,FC,pValues,pAdjusted
8821,REC8,4.30406110381595e-05,0.131557311062938,0.716822798686402,0.999999999999955
1771,GAS7,4.2967475458092e-05,0.131333765903503,0.717053133412138,0.999999999999955
1347,PRKAR1B,4.27828722640165e-05,0.13076951044243,0.717635514660704,0.999999999999955
231,ALDH2,4.27748227612598e-05,0.130744906448376,0.717660941319346,0.999999999999955
8839,TEX9,4.27547028746262e-05,0.130683408293016,0.717724507574373,0.999999999999955
2463,CYCS,4.27533220650951e-05,0.130679187730514,0.717728870688759,0.999999999999955
10116,GATA3,4.27480868455044e-05,0.130663185833804,0.717745413782223,0.999999999999955
1929,NUS1,4.25982886228331e-05,0.130205314746445,0.718219256497556,0.999999999999955
8603,TGIF1,4.25897320649905e-05,0.130179160895127,0.718246351068971,0.999999999999955
810,PMEPA1,4.25458108803762e-05,0.130044912035569,0.718385477126897,0.999999999999955
10143,GIMAP1,4.25299879049278e-05,0.129996547756977,0.718435618340284,0.999999999999955
801,TBCD,4.24589754819432e-05,0.129779492208866,0.718660778539916,0.999999999999955
7619,CDC42EP4,4.24059487920601e-05,0.129617411593203,0.718829049862999,0.999999999999955
8195,CCDC167,4.23906961264446e-05,0.129570790515423,0.718877473650911,0.999999999999955
493,DRAM1,4.22310505395065e-05,0.129082820116442,0.719384904096192,0.999999999999955
4464,DDHD2,4.21901263939197e-05,0.128957731963159,0.719515155040431,0.999999999999955
9911,SLC1A5,4.21333703348175e-05,0.128784252211317,0.719695912953512,0.999999999999955
6504,C3ORF58,4.21188521496953e-05,0.128739876136022,0.719742172850918,0.999999999999955
2517,GFI1,4.2077762581744e-05,0.128614282355125,0.71987314704796,0.999999999999955
9774,CLNK,4.20732029736648e-05,0.128600345522818,0.719887685379991,0.999999999999955
4797,IKZF2,4.20450118521174e-05,0.128514176947206,0.719977592653173,0.999999999999955
9871,NAB2,4.1994507967168e-05,0.128359807500725,0.720138744999227,0.999999999999955
9798,CD81,4.16441863113692e-05,0.127289019379173,0.721259604110395,0.999999999999955
6249,SRI,4.16185031326533e-05,0.127210516545456,0.721341986610892,0.999999999999955
9438,CENPV,4.15518005033126e-05,0.127006634250451,0.721556078845601,0.999999999999955
8961,ZDHHC14,4.15210205312113e-05,0.126912552631566,0.721654937152633,0.999999999999955
9663,AHNAK,4.15042192281041e-05,0.12686119801076,0.721708916559581,0.999999999999955
544,PSME2,4.15034832458772e-05,0.126858948418098,0.721711281412629,0.999999999999955
